"song" "line" "artist"
"4610" "Still a Child" "You said \"take this it's yours\" so I've kept it locked away" "Swans"
"4611" "Still a Child" "Now you're curled up beneath me in a pool of your own blood" "Swans"
"4612" "Still a Child" "Now I'm still a child, but I'm closer to death" "Swans"
"4613" "Some Things We Do" "We seed, we feel, we need, we fight" "Swans"
"4614" "Some Things We Do" "We seal, we cut, we seek, we love" "Swans"
"4615" "Some Things We Do" "We grow, we take, we eat, we break" "Swans"
"4616" "Some Things We Do" "We hunt, we hurt, we seize, we kneel" "Swans"
"4617" "Some Things We Do" "We heal, we fuck, we pray, we hate" "Swans"
"4618" "Some Things We Do" "We reach, we touch, we lose, we taste" "Swans"
"4619" "Some Things We Do" "We learn, we lie, we wound, we waste" "Swans"
"4620" "Some Things We Do" "We hold, we kill, we love, we veil" "Swans"
"4621" "Some Things We Do" "We crawl, we seek, we fail, we rage" "Swans"
"4622" "Some Things We Do" "We fuck, we come, we love, we work" "Swans"
"4623" "Some Things We Do" "We search, we share, we wound, we keep" "Swans"
"4624" "Some Things We Do" "We blind, we take, we hide, we hold" "Swans"
"4625" "Some Things We Do" "We breathe, we steal, we bind, we build" "Swans"
"4626" "Some Things We Do" "We seed, we fuck, we rage, we weep" "Swans"
"4627" "Some Things We Do" "We betray, we serve, we regret, we learn" "Swans"
"4628" "Some Things We Do" "With tooth and claw, we touch, we teach" "Swans"
"4629" "Some Things We Do" "We fuck, we love, we forget, we regret" "Swans"
"4630" "Some Things We Do" "We love, we love, we love, we love" "Swans"
"4631" "Some Things We Do" "We fuck, we love, we love, we love" "Swans"
"4632" "Some Things We Do" "We love, we love, we love, we love" "Swans"
"4633" "Some Things We Do" "We love, we love" "Swans"
"4634" "Some Things We Do" "We fuck, you fuck" "Swans"
"4635" "Some New Things" "And it's lost in a thought" "Swans"
"4636" "Some New Things" "Never seen, never caught" "Swans"
"4637" "Some New Things" "And it's in a thought" "Swans"
"4638" "Some New Things" "Never seen, never caught" "Swans"
"4639" "Some New Things" "And it's lost in a thought" "Swans"
"4640" "Some New Things" "Never seen, never caught" "Swans"
"4641" "Some New Things" "And it's lost in a thought" "Swans"
"4642" "Some New Things" "In a sun, in a moon" "Swans"
"4643" "Some New Things" "In a cloud, in the air" "Swans"
"4644" "Some New Things" "In a scream, there's a tear" "Swans"
"4645" "Some New Things" "There's a stab, on a slab" "Swans"
"4646" "Some New Things" "Now the future eats a past" "Swans"
"4647" "Some New Things" "And it's shrinking, and it's fast" "Swans"
"4648" "Some New Things" "There's a mind, there's a hive" "Swans"
"4649" "Some New Things" "There is life, there is not" "Swans"
"4650" "Some New Things" "There's a name I forgot" "Swans"
"4651" "Some New Things" "There's a breath, not a thought" "Swans"
"4652" "Some New Things" "There's a lake, there's a snake" "Swans"
"4653" "Some New Things" "There's a knife giving life" "Swans"
"4654" "Some New Things" "There's a fool reaching up" "Swans"
"4655" "Some New Things" "To a star that erupts" "Swans"
"4656" "Some New Things" "In a flood rising up" "Swans"
"4657" "Some New Things" "To a nothing that is coming!" "Swans"
"4658" "Some New Things" "And it's hungry like a monkey!" "Swans"
"4659" "Some New Things" "There is blood in my eye" "Swans"
"4660" "Some New Things" "There is truth in a lie" "Swans"
"4661" "Some New Things" "There's a dog, ease of mind" "Swans"
"4662" "Some New Things" "There's a wire, there's a bind" "Swans"
"4663" "Some New Things" "I perceive, I don't breathe" "Swans"
"4664" "Some New Things" "I become, I'm undone" "Swans"
"4665" "Some New Things" "In the unseen there is love" "Swans"
"4666" "Some New Things" "There is ruin on the one" "Swans"
"4667" "Some New Things" "There's a rip, there's a drift" "Swans"
"4668" "Some New Things" "Stealing bliss from your lip" "Swans"
"4669" "Some New Things" "I'm insane, you're insane" "Swans"
"4670" "Some New Things" "Cut a vein in my brain" "Swans"
"4671" "Some New Things" "There's a trap, there's a catch" "Swans"
"4672" "Some New Things" "There's a golden shining arrow" "Swans"
"4673" "Some New Things" "There's a cancer in a marrow" "Swans"
"4674" "Some New Things" "There's a flame in a hand" "Swans"
"4675" "Some New Things" "There's a kneeling Glowing Man" "Swans"
"4676" "Some New Things" "There's a rope reaching up" "Swans"
"4677" "Some New Things" "To a sky, to a lie" "Swans"
"4678" "Some New Things" "In a spiral there's a tide" "Swans"
"4679" "Some New Things" "There's a flood, let's give up" "Swans"
"4680" "Some New Things" "There's a hand, there's a mouth" "Swans"
"4681" "Some New Things" "There's a stair winding down" "Swans"
"4682" "Some New Things" "To your chest, to your guts" "Swans"
"4683" "Some New Things" "Hold it in, don't give up" "Swans"
"4684" "Some New Things" "There's a dream, there's a sheen" "Swans"
"4685" "Some New Things" "There's an endless silver stream" "Swans"
"4686" "Some New Things" "There's a song, now there's not" "Swans"
"4687" "Some New Things" "Never caught, never lost" "Swans"
"4688" "Some New Things" "There's a sound coming now" "Swans"
"4689" "Some New Things" "In a cloud hanging down" "Swans"
"4690" "Some New Things" "Never played, uncontained" "Swans"
"4691" "Some New Things" "And it's growing, and it's flowing" "Swans"
"4692" "Some New Things" "And unfolding, and it's showing" "Swans"
"4693" "Some New Things" "In a lung, in a child" "Swans"
"4694" "Some New Things" "There's a fire running wild" "Swans"
"4695" "Some New Things" "In a mind, on a line" "Swans"
"4696" "Some New Things" "Parallel to a cross" "Swans"
"4697" "Some New Things" "There's a place, I forgot" "Swans"
"4698" "Some New Things" "Never seen, never caught" "Swans"
"4699" "Some New Things" "And it's lost in a thought" "Swans"
"4700" "Some New Things" "Let it out, lay it down" "Swans"
"4701" "Some New Things" "Let it out, lay it down" "Swans"
"4702" "Some New Things" "Let it out, lay it down" "Swans"
"4703" "Some New Things" "Let it out, let it out" "Swans"
"4704" "Some New Things" "Of your mouth, let it out" "Swans"
"4705" "Some New Things" "Of your mouth, let it out" "Swans"
"4706" "Some New Things" "Of your mouth, let it out" "Swans"
"4707" "Some New Things" "Of your mouth, let it out" "Swans"
"4708" "Some New Things" "Of your mouth, let it out" "Swans"
"4709" "Some New Things" "Of your mouth, let it out" "Swans"
"4710" "Some New Things" "Let it out, let it out" "Swans"
"4711" "Some New Things" "Let it out, let it out" "Swans"
"4712" "Some New Things" "Let it out, let it out" "Swans"
"4713" "Some New Things" "Let it out, let it out" "Swans"
"4714" "Some New Things" "Let him out, let him out" "Swans"
"4715" "Some New Things" "Let him out, let him out" "Swans"
"4716" "Some New Things" "Let him out, let him out" "Swans"
"4717" "Some New Things" "Let him out, let him out" "Swans"
"4718" "Some New Things" "Let him out, let him out" "Swans"
"4719" "Some New Things" "Let him out, let him out" "Swans"
"4720" "Some New Things" "Let him out, let him out" "Swans"
"4721" "(She’s A) Universal Emptiness (Acoustic Version)" "And she sits there by the wall" "Swans"
"4722" "(She’s A) Universal Emptiness (Acoustic Version)" "Making holes where I just stood" "Swans"
"4723" "(She’s A) Universal Emptiness (Acoustic Version)" "And her hands, they touch her face" "Swans"
"4724" "(She’s A) Universal Emptiness (Acoustic Version)" "Like her face is made of wood" "Swans"
"4725" "(She’s A) Universal Emptiness (Acoustic Version)" "And she holds onto a memory" "Swans"
"4726" "(She’s A) Universal Emptiness (Acoustic Version)" "Of something I never said" "Swans"
"4727" "(She’s A) Universal Emptiness (Acoustic Version)" "But she still can't quite remember" "Swans"
"4728" "(She’s A) Universal Emptiness (Acoustic Version)" "If my eyes are blue or dead" "Swans"
"4729" "(She’s A) Universal Emptiness (Acoustic Version)" "She's the mother of us all" "Swans"
"4730" "(She’s A) Universal Emptiness (Acoustic Version)" "She's the victim of my sadness" "Swans"
"4731" "(She’s A) Universal Emptiness (Acoustic Version)" "And the more she tries to know it" "Swans"
"4732" "(She’s A) Universal Emptiness (Acoustic Version)" "The more she'll never fill it" "Swans"
"4733" "(She’s A) Universal Emptiness (Acoustic Version)" "She's a universal emptiness" "Swans"
"4734" "(She’s A) Universal Emptiness (Acoustic Version)" "A universal emptiness" "Swans"
"4735" "(She’s A) Universal Emptiness (Acoustic Version)" "She's a universal emptiness" "Swans"
"4736" "(She’s A) Universal Emptiness (Acoustic Version)" "And a total lack of faith" "Swans"
"4737" "(She’s A) Universal Emptiness (Acoustic Version)" "And I saw her once before" "Swans"
"4738" "(She’s A) Universal Emptiness (Acoustic Version)" "Down on her bended knees" "Swans"
"4739" "(She’s A) Universal Emptiness (Acoustic Version)" "Through a window of the church at night" "Swans"
"4740" "(She’s A) Universal Emptiness (Acoustic Version)" "Confessing to the broken priest" "Swans"
"4741" "(She’s A) Universal Emptiness (Acoustic Version)" "She is holy, as all women are" "Swans"
"4742" "(She’s A) Universal Emptiness (Acoustic Version)" "And she suffers like a saint" "Swans"
"4743" "(She’s A) Universal Emptiness (Acoustic Version)" "Yeah, she touched my hand with cruelty" "Swans"
"4744" "(She’s A) Universal Emptiness (Acoustic Version)" "But I was punished far too late" "Swans"
"4745" "(She’s A) Universal Emptiness (Acoustic Version)" "She's the mother of us all" "Swans"
"4746" "(She’s A) Universal Emptiness (Acoustic Version)" "She's the victim of my sadness" "Swans"
"4747" "(She’s A) Universal Emptiness (Acoustic Version)" "And the more she tries to know it" "Swans"
"4748" "(She’s A) Universal Emptiness (Acoustic Version)" "The more she'll never fill it" "Swans"
"4749" "(She’s A) Universal Emptiness (Acoustic Version)" "She's a universal emptiness" "Swans"
"4750" "(She’s A) Universal Emptiness (Acoustic Version)" "A universal emptiness" "Swans"
"4751" "(She’s A) Universal Emptiness (Acoustic Version)" "She's a universal emptiness" "Swans"
"4752" "(She’s A) Universal Emptiness (Acoustic Version)" "And a total lack of faith" "Swans"
"4753" "(She’s A) Universal Emptiness" "And she sits there by the wall" "Swans"
"4754" "(She’s A) Universal Emptiness" "Making holes where I just stood" "Swans"
"4755" "(She’s A) Universal Emptiness" "And her hands, they touch her face" "Swans"
"4756" "(She’s A) Universal Emptiness" "Like her face is made of wood" "Swans"
"4757" "(She’s A) Universal Emptiness" "And she holds onto a memory" "Swans"
"4758" "(She’s A) Universal Emptiness" "Of something I never said" "Swans"
"4759" "(She’s A) Universal Emptiness" "But she still can't quite remember" "Swans"
"4760" "(She’s A) Universal Emptiness" "If my eyes are blue or dead" "Swans"
"4761" "(She’s A) Universal Emptiness" "She's the mother of us all" "Swans"
"4762" "(She’s A) Universal Emptiness" "She's the victim of my sadness" "Swans"
"4763" "(She’s A) Universal Emptiness" "And the more she tries to know it" "Swans"
"4764" "(She’s A) Universal Emptiness" "The more she'll never fill it" "Swans"
"4765" "(She’s A) Universal Emptiness" "She's a universal emptiness" "Swans"
"4766" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4767" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4768" "(She’s A) Universal Emptiness" "And a total lack of faith" "Swans"
"4769" "(She’s A) Universal Emptiness" "And I saw her once before" "Swans"
"4770" "(She’s A) Universal Emptiness" "Down on her bended knees" "Swans"
"4771" "(She’s A) Universal Emptiness" "Through a window of the church at night" "Swans"
"4772" "(She’s A) Universal Emptiness" "Confessing to the broken priest" "Swans"
"4773" "(She’s A) Universal Emptiness" "She is holy, as all women are" "Swans"
"4774" "(She’s A) Universal Emptiness" "And she suffers like a saint" "Swans"
"4775" "(She’s A) Universal Emptiness" "Yeah, she touched my hand with cruelty" "Swans"
"4776" "(She’s A) Universal Emptiness" "But I was punished far too late" "Swans"
"4777" "(She’s A) Universal Emptiness" "She's the mother of us all" "Swans"
"4778" "(She’s A) Universal Emptiness" "She's the guardian of our sin" "Swans"
"4779" "(She’s A) Universal Emptiness" "And the more she tries to save us" "Swans"
"4780" "(She’s A) Universal Emptiness" "The more she pulls us in" "Swans"
"4781" "(She’s A) Universal Emptiness" "She's a universal emptiness" "Swans"
"4782" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4783" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4784" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4785" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4786" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4787" "(She’s A) Universal Emptiness" "A universal emptiness" "Swans"
"4788" "(She’s A) Universal Emptiness" "A universe, oh" "Swans"
"4789" "(She’s A) Universal Emptiness" "She's the last mistake we make" "Swans"
"4790" "She Lives!" "Now I just want to thank you" "Swans"
"4791" "She Lives!" "For going insane" "Swans"
"4792" "She Lives!" "Every second that you suffer" "Swans"
"4793" "She Lives!" "Is a loss that I gain" "Swans"
"4794" "She Lives!" "Every breath is a drain down" "Swans"
"4795" "She Lives!" "Down into a hole" "Swans"
"4796" "She Lives!" "And your mind is a shrinking thing:" "Swans"
"4797" "She Lives!" "It was crushed by your skull" "Swans"
"4798" "She Lives!" "Now you feel time unfolding" "Swans"
"4799" "She Lives!" "Deep in your chest" "Swans"
"4800" "She Lives!" "And your body's expanding" "Swans"
"4801" "She Lives!" "Now there's none of you left" "Swans"
"4802" "She Lives!" "So I just want to thank you" "Swans"
"4803" "She Lives!" "For losing your mind" "Swans"
"4804" "She Lives!" "Yeah you burned just like Joan of Arc" "Swans"
"4805" "She Lives!" "Purified by the flames" "Swans"
"4806" "She Lives!" "You're alive! You're alive!" "Swans"
"4807" "She Lives!" "You're alive! You're alive!" "Swans"
"4808" "She Lives!" "You're alive! You're alive!" "Swans"
"4809" "She Lives!" "You're alive!" "Swans"
"4810" "She Lives!" "Now I just want to thank you" "Swans"
"4811" "She Lives!" "For the light that you spread" "Swans"
"4812" "She Lives!" "And magnesium and sulphur" "Swans"
"4813" "She Lives!" "And the fear in your head" "Swans"
"4814" "She Lives!" "And I just want to tell you" "Swans"
"4815" "She Lives!" "You're nothing so new" "Swans"
"4816" "She Lives!" "Every time that you touch it" "Swans"
"4817" "She Lives!" "It'll turn against you" "Swans"
"4818" "She Lives!" "Now your future's a cold thing" "Swans"
"4819" "She Lives!" "Down in the damp ground" "Swans"
"4820" "She Lives!" "And your memory's a lead room" "Swans"
"4821" "She Lives!" "Containing this sound" "Swans"
"4822" "She Lives!" "So I just want to thank you" "Swans"
"4823" "She Lives!" "For killing your mind" "Swans"
"4824" "She Lives!" "All the life that you bleed out" "Swans"
"4825" "She Lives!" "Well I steal it for mine" "Swans"
"4826" "She Lives!" "You're alive! You're alive!" "Swans"
"4827" "She Lives!" "You're alive! You're alive!" "Swans"
"4828" "She Lives!" "You're alive! You're alive!" "Swans"
"4829" "She Lives!" "You're alive!" "Swans"
"4830" "She Cries (For Spider)" "You can hear them out there" "Swans"
"4831" "She Cries (For Spider)" "They're gonna follow you down" "Swans"
"4832" "She Cries (For Spider)" "On the rocks, in the air" "Swans"
"4833" "She Cries (For Spider)" "Inside your mind, they made you scared" "Swans"
"4834" "She Cries (For Spider)" "Of all the lies that have been told" "Swans"
"4835" "She Cries (For Spider)" "Of all the hearts now that have been sold" "Swans"
"4836" "She Cries (For Spider)" "Of all the tears that've been disowned" "Swans"
"4837" "She Cries (For Spider)" "Those cries are gonna swallow up" "Swans"
"4838" "She Cries (For Spider)" "The seeds you have sown" "Swans"
"4839" "She Cries (For Spider)" "So hold on and make it last" "Swans"
"4840" "She Cries (For Spider)" "Hold on for your last holy breath" "Swans"
"4841" "She Cries (For Spider)" "Hold on for your faith" "Swans"
"4842" "She Cries (For Spider)" "It has lapsed" "Swans"
"4843" "She Cries (For Spider)" "Those cries like an acid" "Swans"
"4844" "She Cries (For Spider)" "They will eat through your mask" "Swans"
"4845" "She Cries (For Spider)" "Those cries like a hammer" "Swans"
"4846" "She Cries (For Spider)" "They will nail down your past" "Swans"
"4847" "She Cries (For Spider)" "Those cries 'gonna swallow up" "Swans"
"4848" "She Cries (For Spider)" "Your last dying gasp" "Swans"
"4849" "She Cries (For Spider)" "You can hear them out there" "Swans"
